x,y,z
1.30173,0.325185,0.666369
1.30056,0.325751,0.666786
1.29846,0.325997,0.66759
1.29495,0.326195,0.670606
1.29056,0.326053,0.674901
1.28407,0.328625,0.680932
1.27588,0.331085,0.688685
1.26658,0.336657,0.698528
1.25581,0.342157,0.707125
1.24498,0.348076,0.715659
1.23425,0.354463,0.727346
1.22461,0.36024,0.739481
1.21335,0.366207,0.751725
1.20187,0.371432,0.763282
1.19049,0.376604,0.773287
1.17774,0.381644,0.782941
1.16494,0.387663,0.793808
1.15232,0.391773,0.805546
1.13973,0.396201,0.816686
1.12719,0.40043,0.826273
1.1151,0.404458,0.835197
1.1028,0.408535,0.846136
1.09052,0.412332,0.856335
1.07817,0.416622,0.864947
1.0653,0.420467,0.872561
1.05282,0.423796,0.879608
1.04137,0.426081,0.886599
1.03025,0.428347,0.893574
1.0184,0.431017,0.899258
1.00685,0.434617,0.9025
0.99718,0.438185,0.904847
0.986772,0.44157,0.907934
0.97652,0.44638,0.909059
0.967601,0.453217,0.908407
0.959514,0.459685,0.908547
0.951959,0.466884,0.908864
0.945505,0.474378,0.907415
0.940186,0.481542,0.905805
0.936358,0.487268,0.903623
0.933946,0.49379,0.900357
0.932295,0.501124,0.894889
0.931263,0.506783,0.8879
0.931332,0.511788,0.881123
0.931138,0.515203,0.874496
0.931372,0.519094,0.867972
0.932199,0.52343,0.861062
0.934101,0.526696,0.854298
0.935527,0.529044,0.847391
0.938216,0.532228,0.840418
0.940835,0.53454,0.833467
0.942801,0.534957,0.82732
0.945513,0.535414,0.821899
0.947452,0.536329,0.816396
0.948574,0.536477,0.810966
0.949036,0.536329,0.807127
0.949459,0.535076,0.804497
0.949406,0.533952,0.802042
0.949351,0.532914,0.799005
0.949659,0.531662,0.796467
0.949071,0.530842,0.794094
0.948523,0.530683,0.792458
0.948397,0.530695,0.791786
0.947675,0.530388,0.790979
0.946276,0.530545,0.789441
0.945869,0.53039,0.788643
0.945937,0.530067,0.788659
0.945647,0.529907,0.788149
0.945369,0.530236,0.787689
0.945244,0.530435,0.787675
1.28081,0.325955,0.654831
1.28081,0.325955,0.654831
1.28054,0.325943,0.655006
1.27985,0.326135,0.654571
1.27927,0.325527,0.654597
1.27877,0.324966,0.655373
1.27829,0.325185,0.654917
1.27805,0.325525,0.6544
1.27835,0.325836,0.654659
1.27865,0.325594,0.655141
1.27798,0.325793,0.654862
1.27735,0.325574,0.653826
1.27699,0.325508,0.653189
1.27648,0.325477,0.652773
1.27662,0.325747,0.653173
1.27712,0.326386,0.653702
1.27841,0.325508,0.655235
1.28054,0.323492,0.658686
1.27864,0.324685,0.655405
1.27758,0.32567,0.653746
1.27711,0.32574,0.652967
1.27752,0.326175,0.652824
1.27739,0.325756,0.652761
1.27772,0.326195,0.65344
1.27796,0.327676,0.654004
1.27622,0.328492,0.654134
1.27364,0.328814,0.658608
1.26971,0.329139,0.668938
1.26443,0.33067,0.677985
1.25662,0.332418,0.687365
1.2461,0.334681,0.696734
1.23297,0.341102,0.707424
1.22026,0.347731,0.718591
1.20635,0.354878,0.729624
1.19191,0.362815,0.741133
1.17802,0.370732,0.753726
1.16308,0.377661,0.766118
1.14773,0.385916,0.778406
1.13258,0.394403,0.790448
1.11843,0.402494,0.801837
1.10573,0.40855,0.812725
1.09351,0.414595,0.823191
1.08192,0.420308,0.832299
1.07,0.425971,0.839236
1.05904,0.431231,0.846327
1.04912,0.435219,0.854699
1.03935,0.438866,0.862076
1.03025,0.440882,0.867901
1.0212,0.443229,0.873351
1.01261,0.444085,0.877489
1.00452,0.445148,0.88099
0.997259,0.446766,0.883809
0.990401,0.448354,0.886001
0.984508,0.449234,0.886592
0.979165,0.451363,0.886148
0.973652,0.454289,0.885228
0.967618,0.458121,0.884605
0.961957,0.461159,0.883011
0.957108,0.464297,0.880867
0.952865,0.467377,0.877745
0.948705,0.469676,0.873532
0.945525,0.471366,0.869964
0.94206,0.473292,0.865528
0.939131,0.47385,0.862641
0.935888,0.473546,0.85961
0.932515,0.472796,0.85627
0.929916,0.471687,0.852721
0.925719,0.471052,0.848592
0.923283,0.468174,0.845174
0.920808,0.466147,0.840875
0.918211,0.465032,0.836915
0.915728,0.464185,0.833546
0.912294,0.463048,0.828524
0.910112,0.462612,0.823813
0.908782,0.4622,0.81948
0.908913,0.461809,0.816066
0.908831,0.461042,0.813364
0.908277,0.460142,0.811543
0.907444,0.459252,0.809651
0.906797,0.45873,0.808165
0.906368,0.458352,0.807466
0.906593,0.458922,0.806359
0.905492,0.459457,0.805324
0.904438,0.459356,0.805017
0.903578,0.459743,0.804607
0.903234,0.460738,0.804267
0.903083,0.461862,0.804501
0.902323,0.462285,0.804166
0.900774,0.461746,0.805421
0.900515,0.461494,0.805845
1.238,0.312959,0.686517
1.238,0.312959,0.686517
1.23549,0.311273,0.686509
1.23408,0.310619,0.68689
1.23477,0.313939,0.686157
1.23611,0.314876,0.686177
1.23798,0.315559,0.685752
1.24136,0.317891,0.683668
1.24441,0.318189,0.682393
1.24759,0.317798,0.681143
1.25009,0.320965,0.683694
1.25175,0.325443,0.68461
1.25523,0.327605,0.681631
1.25813,0.330713,0.681079
1.25983,0.331139,0.681216
1.26063,0.329733,0.683052
1.26183,0.330799,0.682202
1.2621,0.329476,0.67998
1.26229,0.327352,0.675406
1.26248,0.326435,0.672567
1.26225,0.326976,0.671311
1.25603,0.330343,0.663141
1.25833,0.328596,0.664286
1.25888,0.327704,0.667327
1.2538,0.332735,0.662035
1.25233,0.330894,0.664297
1.24999,0.33217,0.666937
1.23988,0.340145,0.666558
1.23453,0.343251,0.674478
1.2282,0.34746,0.681747
1.22059,0.351109,0.687526
1.21209,0.356763,0.693445
1.20242,0.361802,0.699046
1.19286,0.366812,0.706265
1.18069,0.372711,0.715887
1.16874,0.377882,0.724061
1.15854,0.385306,0.733572
1.14683,0.393558,0.743018
1.13475,0.400274,0.752713
1.12308,0.404839,0.761373
1.11227,0.413736,0.773559
1.10313,0.421802,0.783245
1.09244,0.427499,0.791342
1.0812,0.434276,0.797582
1.07149,0.439172,0.803765
1.06195,0.442102,0.809635
1.0538,0.444663,0.816229
1.04529,0.448812,0.821435
1.03833,0.450597,0.824445
1.03041,0.452228,0.828016
1.02304,0.452621,0.83055
1.01738,0.454268,0.831517
1.01256,0.455164,0.83096
1.00814,0.457096,0.830273
1.00336,0.456688,0.827679
0.999633,0.457203,0.82642
0.996203,0.456026,0.826445
0.992549,0.455768,0.825781
0.990901,0.456297,0.823456
0.989509,0.456893,0.822734
0.987822,0.457211,0.821335
0.984866,0.45913,0.819704
0.983429,0.460464,0.817286
0.98167,0.460869,0.816169
0.980169,0.460868,0.815706
0.978637,0.460478,0.816096
0.975771,0.458101,0.814638
0.974372,0.456211,0.813389
0.97358,0.45625,0.811626
0.97402,0.456232,0.809764
0.974631,0.456355,0.808097
0.973498,0.456014,0.805767
0.972142,0.456487,0.804213
0.971903,0.456873,0.802889
0.972044,0.456232,0.802092
0.972057,0.457172,0.801119
0.972532,0.45694,0.800965
0.972121,0.457332,0.800758
0.971964,0.457714,0.800525
0.970822,0.458609,0.799809
0.969637,0.459674,0.799977
0.968951,0.460155,0.799932
0.968495,0.460807,0.799857
0.968323,0.461449,0.79993
0.967463,0.461657,0.799348
0.967997,0.461743,0.800106
0.967196,0.461344,0.799724
0.966247,0.461636,0.79908
0.966115,0.461758,0.799211
0.964976,0.462633,0.798037
1.26599,0.333269,0.650557
1.26599,0.333269,0.650557
1.26596,0.331998,0.652565
1.26516,0.331508,0.650973
1.26559,0.332266,0.650482
1.26635,0.33353,0.65165
1.26576,0.334974,0.652255
1.26497,0.334153,0.652797
1.26449,0.332565,0.653402
1.26335,0.331812,0.654373
1.26176,0.330063,0.65356
1.26049,0.328742,0.653827
1.25922,0.32704,0.653598
1.2562,0.326094,0.65432
1.25339,0.324826,0.655249
1.25075,0.322837,0.655508
1.2472,0.317468,0.654611
1.2429,0.310954,0.656819
1.238,0.301,0.658579
1.23301,0.28623,0.660082
1.22851,0.263827,0.664395
1.22543,0.238243,0.670935
1.22651,0.213801,0.684603
1.22594,0.185915,0.698306
1.22591,0.154084,0.712213
1.22843,0.119501,0.73022
1.23244,0.0835029,0.751087
1.23325,0.0369197,0.770395
1.23849,-0.00808726,0.795354
1.25494,-0.0533357,0.826855
1.27934,-0.0799912,0.858264
1.30004,-0.101814,0.892006
1.32175,-0.124914,0.93073
1.34443,-0.14762,0.967186
1.36621,-0.168398,1.01025
1.38543,-0.182165,1.0553
1.4095,-0.199138,1.09906
1.43092,-0.210733,1.14205
1.44805,-0.216572,1.18258
1.46522,-0.222363,1.22046
1.47998,-0.231096,1.2553
1.49642,-0.241142,1.28579
1.50153,-0.242749,1.31825
1.5079,-0.248607,1.34274
1.50954,-0.251471,1.36911
1.50687,-0.257687,1.39295
1.50169,-0.251657,1.41692
1.49412,-0.260072,1.43512
1.48168,-0.271058,1.45102
1.46974,-0.283612,1.46921
1.45924,-0.293906,1.48923
1.44601,-0.310641,1.50639
1.42964,-0.328329,1.52081
1.4104,-0.347377,1.53441
1.3884,-0.362987,1.54377
1.36052,-0.380676,1.5467
1.33139,-0.398707,1.54795
1.30032,-0.416305,1.54
1.26931,-0.434592,1.52988
1.23614,-0.452233,1.51338
1.20318,-0.47507,1.49265
1.17175,-0.488276,1.46233
1.13689,-0.512984,1.43058
1.10315,-0.531383,1.39093
1.06876,-0.554573,1.35126
1.03605,-0.565434,1.30147
1.0062,-0.570479,1.24741
0.980499,-0.570872,1.19094
0.958546,-0.566751,1.13731
0.941858,-0.561889,1.09163
0.928554,-0.554756,1.0488
0.916419,-0.548609,1.01022
0.907162,-0.538813,0.974417
0.900732,-0.530256,0.94351
0.898715,-0.520467,0.919079
0.897955,-0.512618,0.898508
0.895584,-0.508621,0.877734
0.894642,-0.503963,0.859812
0.894318,-0.500518,0.844241
0.893635,-0.49804,0.832723
0.893861,-0.496743,0.82656
0.893205,-0.499343,0.822415
0.89325,-0.500249,0.821159
0.892129,-0.501367,0.819706
0.891351,-0.501434,0.818821
0.891291,-0.501585,0.818747
0.889906,-0.503644,0.816821
0.886168,-0.509026,0.812199
0.882908,-0.514203,0.808735
0.882322,-0.514571,0.809444
1.24563,0.321619,0.663881
1.24563,0.321619,0.663881
1.24644,0.322709,0.663016
1.24704,0.323144,0.663049
1.24646,0.322281,0.663169
1.24508,0.321752,0.663086
1.24501,0.32133,0.664016
1.24505,0.321079,0.662496
1.24412,0.319565,0.664106
1.24294,0.319164,0.663288
1.24184,0.318239,0.663475
1.24173,0.317977,0.662615
1.24152,0.317672,0.66398
1.23966,0.316248,0.664032
1.23923,0.316662,0.66341
1.23908,0.316269,0.662833
1.23947,0.316129,0.662206
1.23882,0.314384,0.662792
1.23826,0.313694,0.661658
1.23777,0.311957,0.661614
1.23581,0.309953,0.661735
1.23233,0.304595,0.664071
1.22908,0.295384,0.667826
1.2252,0.283407,0.670125
1.21993,0.266056,0.673002
1.21673,0.242316,0.679297
1.21366,0.213085,0.687832
1.21394,0.183418,0.703152
1.21498,0.153825,0.71842
1.2179,0.122103,0.733132
1.2202,0.0882151,0.750209
1.2237,0.0555328,0.768801
1.23174,0.0210474,0.78985
1.23933,-0.00996134,0.810082
1.24814,-0.0430737,0.830544
1.25681,-0.0750995,0.852679
1.26661,-0.104534,0.874895
1.27694,-0.133873,0.898034
1.28678,-0.161081,0.925023
1.29745,-0.188243,0.952314
1.30685,-0.214766,0.979036
1.30862,-0.219927,0.984249
1.32493,-0.260912,1.03448
1.33249,-0.282274,1.06148
1.33961,-0.304545,1.08711
1.34273,-0.323939,1.11053
1.34541,-0.343341,1.13402
1.34596,-0.347182,1.13865
1.34674,-0.367758,1.16119
1.34343,-0.38704,1.17775
1.34049,-0.405129,1.19612
1.3348,-0.424642,1.21268
1.32733,-0.442336,1.22858
1.31731,-0.458189,1.24463
1.30372,-0.478132,1.25834
1.28975,-0.499701,1.26991
1.26966,-0.517745,1.27657
1.24866,-0.535754,1.28434
1.22993,-0.567655,1.29487
1.20507,-0.584919,1.29718
1.17747,-0.593636,1.2964
1.14883,-0.603723,1.29215
1.12,-0.61153,1.28215
1.09189,-0.61645,1.26669
1.06589,-0.619164,1.24777
1.03901,-0.625274,1.22216
1.01383,-0.625691,1.19208
0.990861,-0.621617,1.15888
0.968285,-0.618936,1.12215
0.949209,-0.610456,1.08616
0.933664,-0.603637,1.05626
0.920478,-0.595426,1.02637
0.909305,-0.586236,0.997405
0.899743,-0.574994,0.969669
0.892536,-0.562939,0.94323
0.887779,-0.553638,0.920297
0.88494,-0.543702,0.900014
0.882063,-0.538308,0.881145
0.88119,-0.532425,0.864654
0.882683,-0.52588,0.851378
0.884033,-0.521648,0.839949
0.884744,-0.519515,0.829258
0.883431,-0.515955,0.820847
0.882696,-0.514485,0.816609
0.880459,-0.514036,0.812073
0.878552,-0.51514,0.809325
0.877225,-0.516723,0.807196
0.876763,-0.516762,0.806563
0.875618,-0.518573,0.805295
0.87702,-0.516861,0.806699
1.25544,0.30377,0.646623
1.25544,0.30377,0.646623
1.25668,0.305204,0.647702
1.25719,0.304494,0.649307
1.25602,0.304543,0.649439
1.25551,0.304797,0.648782
1.25597,0.303634,0.648654
1.25762,0.303002,0.649769
1.25742,0.303402,0.649691
1.25688,0.30432,0.648041
1.25718,0.305095,0.648065
1.25648,0.304872,0.64769
1.25567,0.305086,0.646642
1.25634,0.30529,0.648304
1.25516,0.305513,0.64864
1.25513,0.305615,0.64832
1.25538,0.306004,0.647684
1.25522,0.306327,0.648729
1.25419,0.307229,0.649694
1.25336,0.307711,0.649233
1.25298,0.307083,0.648762
1.25298,0.306705,0.648866
1.25252,0.306609,0.649515
1.25084,0.306314,0.650358
1.24859,0.305861,0.651575
1.24581,0.304341,0.653775
1.24028,0.30231,0.656064
1.23438,0.300402,0.658736
1.22887,0.296348,0.662487
1.22122,0.291328,0.667704
1.21215,0.285598,0.674009
1.21088,0.284802,0.67489
1.20025,0.276438,0.684073
1.17659,0.263337,0.705143
1.17471,0.262084,0.706824
1.15928,0.252266,0.719522
1.14295,0.239736,0.730907
1.12652,0.225225,0.742772
1.11119,0.209081,0.757166
1.09579,0.189257,0.770708
1.08004,0.168776,0.783884
1.06449,0.145473,0.799446
1.05082,0.119055,0.812284
1.0369,0.0915101,0.827631
1.02315,0.0626978,0.841996
1.0108,0.0329818,0.856846
1.00028,0.0021046,0.869922
0.990389,-0.0336143,0.882998
0.982181,-0.0688698,0.893958
0.975473,-0.101136,0.903032
0.969418,-0.130334,0.910643
0.964577,-0.16078,0.917565
0.960163,-0.192721,0.922578
0.955816,-0.221015,0.925582
0.951731,-0.249863,0.926862
0.947832,-0.275915,0.925468
0.944772,-0.300559,0.92227
0.941178,-0.32195,0.9183
0.937412,-0.343535,0.912605
0.933934,-0.364925,0.906624
0.930383,-0.382664,0.89957
0.926329,-0.400387,0.891371
0.922472,-0.415165,0.883307
0.919121,-0.431431,0.877568
0.916245,-0.444558,0.872195
0.917715,-0.449556,0.871758
0.91682,-0.45701,0.868406
0.913373,-0.466466,0.862559
0.910542,-0.475264,0.857158
0.906063,-0.484861,0.851248
0.904007,-0.488952,0.845993
0.90221,-0.492323,0.842008
0.899732,-0.495281,0.837596
0.898025,-0.497114,0.834922
0.896095,-0.497923,0.829632
0.893973,-0.500305,0.825813
0.893882,-0.500388,0.825244
0.892114,-0.502061,0.823224
0.891133,-0.503996,0.821949
0.890574,-0.503889,0.822357
0.891499,-0.502094,0.818346
0.891682,-0.501988,0.81611
0.891613,-0.501803,0.814199
0.891862,-0.50176,0.813145
0.892052,-0.502915,0.812274
0.892745,-0.502938,0.812998
0.89205,-0.502767,0.813064
0.891944,-0.504331,0.809099
0.891518,-0.503864,0.808444
0.892325,-0.502586,0.809351
1.24713,0.297615,0.660265
1.24713,0.297615,0.660265
1.24634,0.296481,0.66036
1.24606,0.295944,0.660722
1.24652,0.295374,0.660897
1.24584,0.295642,0.660363
1.24582,0.295846,0.660714
1.24699,0.295779,0.660857
1.24766,0.296114,0.660589
1.2471,0.295107,0.660866
1.24738,0.295208,0.661028
1.24722,0.29514,0.658995
1.24673,0.295204,0.659187
1.24623,0.295663,0.658796
1.24481,0.295604,0.658892
1.24269,0.293557,0.657139
1.24079,0.292955,0.656848
1.24008,0.292407,0.657875
1.23968,0.29103,0.659064
1.2389,0.290537,0.659936
1.23774,0.288984,0.659693
1.23709,0.287699,0.661511
1.23524,0.28628,0.661476
1.23208,0.286842,0.663848
1.22931,0.28471,0.668908
1.22112,0.285866,0.67324
1.209,0.285672,0.679619
1.19255,0.284088,0.686997
1.1732,0.282042,0.695326
1.15097,0.276639,0.7074
1.12838,0.269752,0.720439
1.1049,0.257291,0.735542
1.08103,0.242412,0.753353
1.05745,0.225492,0.770896
1.03412,0.203002,0.791511
1.01119,0.179526,0.810607
0.990279,0.152762,0.830714
0.97001,0.124218,0.849249
0.953257,0.0943772,0.866853
0.937928,0.0614255,0.885077
0.924946,0.0284449,0.902221
0.913167,-0.00962524,0.91595
0.903611,-0.0518933,0.927759
0.897094,-0.0901781,0.936964
0.893201,-0.126541,0.944063
0.891271,-0.165536,0.949902
0.889942,-0.203013,0.9528
0.889945,-0.238298,0.953477
0.890686,-0.271267,0.953142
0.891279,-0.303478,0.951074
0.891015,-0.333217,0.946204
0.891398,-0.359567,0.941911
0.890908,-0.383931,0.934497
0.890039,-0.405595,0.92551
0.89369,-0.419046,0.920922
0.894487,-0.434681,0.912334
0.893799,-0.450442,0.90144
0.894341,-0.463154,0.892068
0.892851,-0.475306,0.879948
0.892454,-0.483711,0.869139
0.894364,-0.489561,0.859783
0.893986,-0.49712,0.850109
0.895416,-0.502604,0.840643
0.895865,-0.506316,0.830924
0.895789,-0.508346,0.824095
0.895154,-0.509307,0.817841
0.89289,-0.510733,0.814038
0.890425,-0.512315,0.810275
0.889837,-0.511727,0.808917
0.889235,-0.512801,0.805769
0.887793,-0.512528,0.805109
0.886749,-0.512385,0.805428
0.886201,-0.512786,0.805156
0.885841,-0.513147,0.805123
0.885712,-0.51511,0.804142
0.885073,-0.51603,0.803737
0.883897,-0.517608,0.802501
0.884069,-0.519236,0.802013
0.883325,-0.518104,0.800009
0.884689,-0.516057,0.800586
0.884967,-0.516797,0.801227
0.885382,-0.516263,0.802072
0.885181,-0.515898,0.801561
0.885746,-0.516188,0.80273
0.885009,-0.515686,0.802807
0.884313,-0.515171,0.80267
0.884752,-0.515224,0.802683
0.885271,-0.515732,0.803785
0.885486,-0.515669,0.803957
0.884534,-0.514952,0.803104
